CourseCode,CourseName,College,Survey1_Median,Survey1_Std,Survey1_Q1,Survey1_Q3,Survey2_Median,Survey2_Std,Survey2_Q1,Survey2_Q3,Survey3_Median,Survey3_Std,Survey3_Q1,Survey3_Q3,Survey4_Median,Survey4_Std,Survey4_Q1,Survey4_Q3,Survey5_Median,Survey5_Std,Survey5_Q1,Survey5_Q3,Survey6_Median,Survey6_Std,Survey6_Q1,Survey6_Q3,Survey7_Median,Survey7_Std,Survey7_Q1,Survey7_Q3
JEC02405,임베디드시스템,ICT융합대학,3.0,1.3984117975602022,2.0,3.0,4.0,0.8755950357709131,3.0,4.75,4.0,0.9428090415820634,4.0,4.75,4.0,0.7888106377466155,3.0,4.0,4.0,1.0327955589886444,3.0,4.75,4.0,0.7888106377466155,4.0,5.0,4.0,0.9428090415820634,3.0,5.0
JEC02413,데이터베이스,ICT융합대학,3.0,1.2102129501105927,3.0,4.0,4.0,0.7961445558729605,3.25,5.0,4.0,0.7442084075352507,3.0,4.0,4.0,0.827414880586145,3.0,4.0,4.0,0.8161824833662176,3.25,5.0,4.0,0.9583639905910166,3.25,5.0,4.0,0.8708969735057861,3.0,5.0
JEC02417,알고리즘,ICT융합대학,4.0,0.9847319278346619,3.0,4.75,4.0,0.7854190708679775,3.0,4.75,4.0,0.7854190708679775,3.25,5.0,4.0,0.8335497554466648,3.0,4.75,4.0,0.7559289460184546,3.25,4.75,4.0,0.7101612523427369,4.0,5.0,4.0,0.7854190708679775,3.25,5.0
JEC02418,인터넷프로그래밍,ICT융합대학,3.0,1.0801234497346435,3.0,4.0,4.0,0.8660254037844387,3.0,5.0,4.0,0.7916228058025279,3.0,4.0,4.0,1.011599393699568,3.0,5.0,4.0,0.8406346808612327,3.0,5.0,4.0,1.0000000000000002,3.0,5.0,4.0,0.8981462390204988,3.0,5.0
JEC02507,캡스톤디자인1,ICT융합대학,4.0,1.113194797781282,3.0,5.0,4.0,0.8997354108424371,3.0,5.0,4.0,0.8588023802011745,3.0,5.0,4.0,0.8785622000253597,3.0,5.0,4.0,0.8613775055615781,3.5,5.0,4.0,0.8239224984787381,3.5,5.0,4.0,0.8510302531017052,3.0,5.0
JEC02508,캡스톤디자인2,ICT융합대학,4.0,1.5275252316519468,3.0,4.5,4.0,1.0,3.5,4.5,4.0,0.5773502691896257,4.0,4.5,4.0,0.5773502691896257,4.0,4.5,4.0,0.5773502691896257,4.0,4.5,4.0,0.5773502691896257,4.0,4.5,4.0,0.5773502691896257,4.0,4.5
JEC03305,컴퓨터구조,ICT융합대학,3.0,1.192282878153696,2.25,4.0,4.0,0.7656068482934607,3.25,4.0,3.5,0.7452413135250994,3.0,4.0,3.5,0.7452413135250993,3.0,4.0,4.0,0.6126863923612269,4.0,4.75,4.0,0.6176879969195301,4.0,5.0,4.0,0.588348405414552,4.0,4.0
JEE01123,화공양론1,공과대학,3.0,1.0456258094238748,3.0,4.0,4.0,0.8621678104251705,3.0,5.0,4.0,0.7371114795831991,4.0,5.0,4.0,0.9574271077563382,3.0,5.0,5.0,0.7118052168020873,4.0,5.0,5.0,0.5686240703077328,4.0,5.0,5.0,0.6454972243679027,4.0,5.0
JEE01201,화학공학개론,공과대학,3.0,1.0439078454267836,3.0,4.0,4.0,0.898717034272917,4.0,5.0,4.0,0.7250110520819842,4.0,5.0,4.0,0.7510676161988108,3.0,4.0,4.0,0.6304251719561152,4.0,5.0,4.0,0.9540735874430285,4.0,5.0,4.0,0.987096233585649,4.0,5.0
JEE01226,화학공학기초실험1,공과대학,3.0,1.138346754435279,2.75,4.25,3.5,1.0781929326423914,3.0,5.0,3.0,1.0878112581387147,3.0,5.0,4.5,0.9105858919765157,3.0,5.0,3.0,1.0144785195688801,3.0,5.0,4.0,1.1086778913041726,3.0,5.0,3.0,1.138346754435279,3.0,5.0
JEE01237,화공인공지능활용,공과대학,3.0,0.8944271909999159,2.0,3.0,3.0,0.44721359549995787,3.0,3.0,3.0,0.7071067811865476,3.0,3.0,3.0,0.5477225575051661,3.0,4.0,3.0,0.0,3.0,3.0,3.0,0.4472135954999579,3.0,3.0,3.0,0.4472135954999579,3.0,3.0
JEE01334,고분자공학,공과대학,3.0,0.806225774829855,3.0,4.0,4.0,0.9105858919765156,3.0,4.25,4.0,0.8944271909999159,3.75,5.0,4.0,0.75,3.0,4.0,4.0,0.7187952884282608,4.0,5.0,4.0,0.7719024117939606,3.75,5.0,4.0,0.8539125638299665,3.0,5.0
JEE01341,무기및재료화학,공과대학,3.0,0.9701425001453318,3.0,4.0,4.0,1.1472473449907108,3.0,5.0,4.0,0.8269362305593853,3.0,5.0,3.0,0.6242642728467979,3.0,4.0,4.0,0.8993461677306267,4.0,5.0,4.0,0.7524469885568253,4.0,5.0,4.0,1.0606601717798212,3.0,5.0
JEE01366,화학공학실험2,공과대학,3.5,0.5477225575051662,3.0,4.0,3.5,0.816496580927726,3.0,4.0,3.5,1.0488088481701516,3.0,4.0,4.0,0.752772652709081,3.25,4.0,3.5,1.2110601416389966,3.0,4.75,3.5,1.0488088481701516,3.0,4.0,3.5,0.9831920802501751,3.0,4.75
JEE01435,에너지안전공학,공과대학,3.0,0.7071067811865476,3.0,3.0,4.0,0.7071067811865475,3.0,4.0,4.0,0.8660254037844386,3.0,4.0,3.0,0.7264831572567789,3.0,4.0,3.0,1.3333333333333333,3.0,5.0,5.0,0.97182531580755,3.0,5.0,4.0,0.9279607271383369,3.0,5.0
JEE01437,분리공정,공과대학,3.0,0.7559289460184544,3.0,4.0,4.0,0.6900655593423543,3.5,4.0,4.0,0.4879500364742666,3.5,4.0,4.0,0.816496580927726,3.5,4.5,4.0,0.7559289460184544,4.0,5.0,4.0,1.4638501094227996,3.5,5.0,4.0,1.0690449676496976,3.5,4.5
JEE01457,제품및공정설계,공과대학,3.0,,3.0,3.0,3.0,,3.0,3.0,3.0,,3.0,3.0,3.0,,3.0,3.0,3.0,,3.0,3.0,3.0,,3.0,3.0,3.0,,3.0,3.0
JEE01469,캡스톤디자인1,공과대학,4.0,1.0327955589886444,3.25,4.0,4.0,0.6324555320336758,4.0,4.0,4.0,0.752772652709081,3.25,4.0,4.5,0.5477225575051661,4.0,5.0,4.5,0.816496580927726,4.0,5.0,5.0,0.5163977794943222,4.25,5.0,4.0,0.5163977794943222,4.0,4.75
JEE01470,캡스톤디자인2,공과대학,4.0,0.9999999999999999,3.0,5.0,5.0,1.0954451150103321,3.0,5.0,5.0,1.0954451150103321,3.0,5.0,5.0,0.8944271909999157,5.0,5.0,5.0,0.8944271909999161,4.0,5.0,5.0,0.44721359549995804,5.0,5.0,4.0,0.8366600265340756,4.0,5.0
JEE02293,물리화학,공과대학,3.0,1.2091139407595672,2.0,5.0,4.0,1.1000658741803746,3.0,5.0,4.0,1.090140264874869,3.0,5.0,4.0,1.0206207261596576,3.0,5.0,4.0,1.017954755408103,3.0,5.0,4.0,0.9743076322798876,3.0,5.0,4.0,0.928611242975073,3.0,5.0
JEE02295,유기화학,공과대학,3.5,1.145931016569864,3.0,4.25,4.0,1.0711528467275953,3.75,5.0,4.0,1.25131509768092,3.0,5.0,4.0,0.8583950752789521,3.0,5.0,4.0,1.1964860832322375,3.0,5.0,4.0,1.1697953037312037,3.0,5.0,4.5,1.020835571068081,3.0,5.0
JEE02305,공정유체역학,공과대학,3.0,0.9275204136012635,3.0,3.0,4.0,0.9701425001453321,3.0,4.0,4.0,1.1147408034263075,3.0,4.0,4.0,0.747545001596402,4.0,5.0,4.0,0.7905694150420948,3.0,5.0,4.0,0.7905694150420948,3.0,5.0,4.0,0.9510056596602792,3.0,4.0
JEE02360,화학반응공학,공과대학,3.0,0.828078671210825,3.0,4.0,4.0,0.8618916073713346,3.5,5.0,4.0,0.7988086367179801,4.0,5.0,4.0,0.833809387832792,3.0,4.5,4.0,0.7745966692414833,4.0,5.0,4.0,0.7988086367179801,4.0,5.0,5.0,0.8164965809277256,4.0,5.0
JEF02205,신소재공학입문,공과대학,3.0,0.8090398349558905,3.0,3.0,4.0,0.8738628975053028,3.0,4.5,3.0,0.8201995322647244,3.0,4.0,3.0,0.8090398349558904,3.0,4.0,4.0,0.7862453931068966,3.0,4.0,4.0,0.7745966692414834,3.5,4.5,4.0,0.7745966692414834,3.5,4.5
JEF02225,신소재실험1,공과대학,3.0,0.9673232581274398,3.0,4.0,4.0,0.7319250547113998,4.0,5.0,4.0,0.8618916073713346,3.75,5.0,4.0,0.7740842003337551,3.75,4.25,4.0,0.6684499957554019,4.0,5.0,4.5,0.7928249671720918,4.0,5.0,4.0,0.7699721701835353,4.0,5.0
JEF02227,재료과학및공학1,공과대학,4.0,1.016226809060738,3.0,4.75,4.0,0.8849138637350196,3.0,5.0,4.0,1.0697575535272428,3.0,5.0,4.0,0.8960955293516644,3.0,4.75,4.0,0.7141129642758206,4.0,5.0,4.0,0.8280295897022494,4.0,5.0,4.0,0.78617137689877,4.0,5.0
JEF02234,금속재료개론,공과대학,4.0,0.9941898949582402,3.0,5.0,4.0,0.8507100944999626,3.25,5.0,4.0,0.672876603361388,4.0,5.0,4.0,0.7836338407923292,3.0,4.0,4.0,0.60890597666105,4.0,5.0,5.0,0.6154574548966636,4.0,5.0,4.0,0.60890597666105,4.0,5.0
JEF02321,컴퓨터재료모델링,공과대학,3.0,1.0327955589886444,3.0,3.75,3.5,0.9831920802501751,3.0,4.75,4.0,1.0954451150103321,3.0,5.0,3.0,1.0327955589886446,3.0,4.5,3.0,0.8366600265340756,3.0,3.75,4.0,1.0954451150103321,3.0,5.0,4.0,1.0954451150103321,3.0,5.0
JEF02324,재료상변태,공과대학,3.0,1.3017082793177757,3.0,4.0,4.0,0.8333333333333334,3.0,4.0,4.0,0.8333333333333334,3.0,4.0,3.0,0.8660254037844387,3.0,4.0,4.0,0.927960727138337,3.0,5.0,4.0,0.927960727138337,3.0,5.0,4.0,0.8333333333333334,3.0,4.0
JEF02325,반도체소재및공정,공과대학,3.0,0.9622504486493764,3.0,4.0,3.0,0.9710921393049908,3.0,4.5,3.0,1.0127393670836664,3.0,4.0,3.0,0.8835308600308088,3.0,4.0,4.0,1.1029615662044696,3.0,5.0,4.0,1.0675210253672478,3.0,5.0,4.0,0.9443187447773618,3.0,4.5
JEF02342,신소재실험3,공과대학,3.0,0.7122871199007257,3.0,4.0,4.0,0.8313702367707393,3.0,4.0,4.0,0.9034248560828041,3.0,4.0,3.0,0.9034248560828041,3.0,5.0,4.0,0.8089572082044157,3.0,4.0,4.0,0.781213234429025,3.0,4.0,4.0,0.781213234429025,3.0,4.0
JEF02351,전자세라믹스,공과대학,3.0,0.8987170342729172,3.0,3.0,3.0,0.8548504142651101,3.0,4.0,3.0,0.8548504142651103,3.0,4.0,3.0,0.987096233585649,3.0,5.0,4.0,0.9128709291752768,3.0,5.0,4.0,0.9128709291752768,3.0,5.0,4.0,0.8623164985025762,3.0,5.0
JEF02352,세라믹구조재료,공과대학,3.0,1.0894228312566052,3.0,4.0,4.0,1.0399898784932577,3.0,5.0,4.0,0.7591546545162482,3.0,4.25,4.0,0.8870412083230169,3.0,5.0,4.0,0.8583950752789521,3.75,5.0,4.0,1.050062654772261,3.0,5.0,4.0,0.8870412083230171,3.75,5.0
JEF02353,상평형론,공과대학,3.0,0.8124038404635959,3.0,4.0,4.0,0.8805592628464114,3.0,4.75,4.0,0.9615692302769387,3.0,4.75,3.5,0.8840466399113011,3.0,4.0,4.0,0.8909804452658621,3.0,5.0,4.0,0.8909804452658622,3.25,5.0,4.0,0.8708969735057864,3.25,5.0
JEF02419,기능성소재,공과대학,3.0,0.7862453931068966,3.0,3.5,4.0,0.7745966692414836,3.5,4.5,4.0,0.8944271909999159,3.0,5.0,4.0,0.8201995322647243,3.0,4.0,4.0,0.8944271909999159,3.0,5.0,4.0,0.8312094145936336,3.5,5.0,4.0,0.8312094145936336,3.5,5.0
JEF02436,캡스톤디자인1,공과대학,3.0,0.9333020044867296,3.0,4.25,3.5,0.8506963092234007,3.0,4.25,3.5,0.8506963092234007,3.0,4.25,4.0,0.8335087534664906,3.0,4.25,4.0,0.8335087534664906,3.0,4.25,4.0,0.8335087534664906,3.0,4.25,4.0,0.8335087534664906,3.0,4.25
JEF02440,반도체공학,공과대학,3.0,1.0781929326423914,3.0,4.0,3.5,1.0878112581387145,3.0,5.0,3.0,1.1528949070347507,3.0,5.0,3.5,0.9464847243000456,3.0,4.25,4.0,0.9287087810503355,3.0,5.0,4.0,0.9287087810503354,3.0,5.0,4.0,0.9287087810503354,3.0,5.0
JEF02442,연료전지배터리재료,공과대학,3.0,0.9486832980505138,3.0,4.75,4.0,0.8755950357709132,3.0,4.75,4.0,0.8755950357709132,3.0,4.75,3.0,0.9486832980505138,3.0,4.75,4.0,0.8755950357709134,3.25,5.0,4.5,0.9189365834726815,3.25,5.0,4.5,0.9189365834726815,3.25,5.0
JEG02220,물질및에너지수지,공과대학,2.0,0.9403246919632545,2.0,3.0,3.0,0.9176629354822471,2.75,3.25,3.0,1.020835571068081,2.0,3.25,3.0,1.0399898784932577,3.0,3.25,3.0,0.9880869341680842,3.0,4.0,3.0,0.9333020044867296,3.0,4.0,3.0,0.8207826816681233,3.0,4.0
JEH01200,토목설계기초,공과대학,3.0,0.9287087810503355,3.0,3.25,3.0,0.8139410298049853,3.0,4.0,3.0,0.727438428093173,3.0,4.0,3.0,0.727438428093173,3.0,4.0,3.0,0.806225774829855,3.0,4.0,3.0,0.8732124598286489,3.0,4.0,3.0,0.8850612031567836,3.0,4.0
JEH01212,구조역학1,공과대학,3.0,1.1994728750020203,3.0,5.0,4.0,0.6683115412781179,4.0,4.5,4.0,0.767419576453527,3.0,4.5,4.0,0.8148813536665075,3.0,4.5,4.0,0.967863055024125,3.0,4.5,4.0,0.9759965009980693,3.5,5.0,4.0,0.6944158975248031,4.0,5.0
JEH01243,유체역학1,공과대학,3.0,1.223550580642996,2.0,4.0,4.0,0.898341551894183,3.5,4.0,4.0,0.8719139396343282,3.0,4.0,3.0,0.8377078165833909,3.0,4.0,4.0,1.0173926082384546,3.0,4.0,4.0,0.9911892555667042,3.0,4.0,4.0,0.9941348467724345,3.0,5.0
JEH01311,구조역학2,공과대학,3.5,0.9574271077563381,3.0,4.25,3.5,0.9574271077563381,3.0,4.25,3.5,0.9574271077563381,3.0,4.25,3.5,0.9574271077563381,3.0,4.25,3.0,1.2583057392117916,2.5,3.25,3.0,0.5,3.0,3.25,3.5,0.5773502691896257,3.0,4.0
JEH01333,콘크리트및실험,공과대학,3.0,0.9411239481143203,2.5,3.0,3.0,0.8997354108424372,3.0,4.0,3.0,0.816496580927726,3.0,4.0,3.0,0.7432233529572064,3.0,4.0,3.0,0.7432233529572064,3.0,4.0,3.0,0.828078671210825,3.0,4.0,3.0,0.828078671210825,3.0,4.0
JEH01347,수리학,공과대학,3.0,1.0500305245868344,3.0,4.0,4.0,1.1821319289469756,3.0,4.0,4.0,1.1435437497937313,3.0,5.0,4.0,0.9268086959962983,3.0,4.0,4.0,0.8623164985025763,4.0,4.0,4.0,0.9473309334313418,3.0,4.0,4.0,1.0919284281983377,3.0,4.0
JEH01361,토질역학2및실험,공과대학,4.0,0.8563488385776752,3.0,4.0,4.0,0.806225774829855,3.75,4.0,4.0,0.806225774829855,3.75,4.0,4.0,0.8341662504161466,3.0,4.0,4.0,0.806225774829855,3.75,4.0,4.0,0.806225774829855,3.75,4.0,4.0,0.806225774829855,3.75,4.0
JEH01383,측량학,공과대학,3.0,0.9486832980505139,3.0,4.0,3.0,1.07496769977314,3.0,4.0,3.0,0.8432740427115677,3.0,4.0,3.0,0.8432740427115677,3.0,4.0,4.0,1.1737877907772674,3.0,4.0,4.0,1.1737877907772674,3.0,4.0,3.5,0.9660917830792958,3.0,4.0
JEH01394,건설관리,공과대학,3.0,0.9411239481143203,3.0,4.0,3.0,0.7432233529572064,3.0,4.0,3.0,0.6399404734221843,3.0,4.0,3.0,0.5936168397046636,3.0,3.0,3.0,0.7367883976130072,3.0,4.0,4.0,0.7237468644557459,3.0,4.0,3.0,0.828078671210825,3.0,4.0
JEH01422,PS콘크리트,공과대학,4.0,0.9486832980505138,3.0,4.0,4.0,0.9944289260117533,3.25,4.75,4.0,0.8755950357709131,3.0,4.75,4.0,0.8755950357709131,3.0,4.75,4.0,0.8755950357709131,3.0,4.75,4.0,1.0327955589886444,3.0,4.75,4.0,1.0327955589886444,3.0,4.75
JEH01445,상하수도공학,공과대학,4.0,1.2432826042324119,3.0,4.0,3.5,1.1991282236408356,3.0,4.0,3.5,1.1504474832710556,3.0,4.0,4.0,1.200490095997562,3.0,4.0,3.5,1.1504474832710556,3.0,4.0,4.0,1.1490262999202832,3.0,4.0,3.5,1.1504474832710556,3.0,4.0
JEH01460,지반구조물설계,공과대학,3.5,1.0593499054713802,3.0,4.75,4.0,1.0327955589886444,3.0,4.75,4.0,1.1595018087284057,3.0,4.75,3.5,1.0593499054713802,3.0,4.75,4.0,0.816496580927726,3.25,4.75,4.0,0.816496580927726,3.25,4.75,4.0,0.8755950357709131,3.0,4.75
JEH01482,캡스톤디자인1,공과대학,4.0,0.9168747682531899,4.0,5.0,4.0,0.892582375303981,4.0,5.0,4.0,0.892582375303981,4.0,5.0,4.0,0.892582375303981,4.0,5.0,4.0,0.9168747682531899,4.0,5.0,4.0,0.8644378215075665,4.0,5.0,4.0,0.9168747682531899,4.0,5.0
JEI01112,교통류이론,공과대학,3.0,1.0540925533894598,3.0,3.0,3.0,1.0137937550497034,3.0,4.0,4.0,0.97182531580755,3.0,4.0,3.0,1.0137937550497031,3.0,4.0,3.0,1.0,3.0,5.0,4.0,0.927960727138337,3.0,5.0,4.0,0.927960727138337,3.0,5.0
JEI01222,도시계획,공과대학,3.0,1.0,3.0,3.5,4.0,1.1547005383792515,3.0,5.0,4.5,0.957427107756338,3.75,5.0,3.0,1.0,3.0,3.5,4.5,0.957427107756338,3.75,5.0,4.5,0.957427107756338,3.75,5.0,4.5,0.957427107756338,3.75,5.0
JEI01264,교통공학개론,공과대학,3.5,1.2649110640673518,3.0,4.0,4.0,0.5163977794943223,4.0,5.0,4.0,0.737864787372622,4.0,4.75,4.0,0.8164965809277261,3.25,4.75,4.0,0.632455532033676,4.0,4.75,5.0,0.5163977794943222,4.0,5.0,5.0,0.4830458915396479,4.25,5.0
JEI01342,도로설계,공과대학,3.0,1.0327955589886446,3.0,4.5,4.0,0.752772652709081,4.0,4.75,4.0,0.894427190999916,3.25,4.75,4.0,0.894427190999916,3.25,4.75,4.5,0.816496580927726,4.0,5.0,5.0,0.8366600265340756,4.25,5.0,4.5,0.8164965809277259,4.0,5.0
JEI01343,교통시설공학,공과대학,3.0,0.8366600265340756,3.0,3.75,4.0,0.752772652709081,4.0,4.75,4.5,0.816496580927726,4.0,5.0,4.5,0.9831920802501751,3.25,5.0,4.5,0.816496580927726,4.0,5.0,4.0,0.752772652709081,4.0,4.75,4.5,0.816496580927726,4.0,5.0
JEI01346,교통계획설계,공과대학,3.0,1.3280197150781925,2.0,4.0,4.0,1.044465935734187,3.0,5.0,4.0,1.009049958219026,3.0,4.5,4.0,0.9816498172140428,3.0,4.5,4.0,0.9438798074485389,4.0,5.0,4.0,1.044465935734187,3.5,5.0,4.0,1.044465935734187,3.0,5.0
JEI01348,교통시설공학설계,공과대학,3.0,1.0327955589886444,3.0,4.5,4.0,0.752772652709081,4.0,4.75,4.0,0.752772652709081,4.0,4.75,4.5,0.983192080250175,3.25,5.0,4.0,0.752772652709081,4.0,4.75,4.5,0.8164965809277259,4.0,5.0,4.5,0.8164965809277259,4.0,5.0
JEI01353,교통운영관리Ⅰ,공과대학,3.5,0.5477225575051662,3.0,4.0,4.0,0.752772652709081,3.25,4.0,4.0,0.6324555320336759,4.0,4.0,4.0,0.752772652709081,3.25,4.0,4.0,0.6324555320336759,4.0,4.0,4.0,0.752772652709081,4.0,4.75,4.0,0.6324555320336759,4.0,4.0
JEI01355,도로공학Ⅰ,공과대학,3.5,0.8864052604279183,3.0,4.25,4.0,0.8345229603962802,3.75,5.0,4.5,0.7440238091428449,4.0,5.0,4.0,0.8345229603962802,3.0,4.25,4.0,0.7071067811865475,4.0,5.0,4.5,0.7440238091428449,4.0,5.0,4.5,0.7440238091428449,4.0,5.0
JEI01363,교통계획,공과대학,3.0,0.7274384280931733,3.0,4.0,4.0,0.7745966692414833,4.0,5.0,4.0,0.7187952884282609,4.0,5.0,3.5,0.7932002689527196,3.0,4.0,4.0,0.8062257748298549,3.75,5.0,4.5,0.8563488385776751,3.75,5.0,4.5,0.7932002689527197,4.0,5.0
JEI01431,지능형교통체계(ITS),공과대학,3.0,1.5275252316519465,2.5,4.0,3.0,1.1547005383792517,3.0,4.0,3.0,1.1547005383792517,3.0,4.0,4.0,1.0,3.5,4.5,4.0,0.5773502691896258,4.0,4.5,4.0,0.5773502691896258,4.0,4.5,4.0,0.5773502691896258,4.0,4.5
JEI01481,캡스톤디자인,공과대학,4.0,1.1338934190276817,2.5,4.0,4.0,1.0,4.0,4.5,4.0,1.0690449676496976,3.5,4.5,4.0,1.0,4.0,4.5,4.0,1.0,4.0,4.5,4.0,1.0,4.0,4.5,4.0,1.0,4.0,4.5
JEJ01472,기계학습,공과대학,3.0,1.030776406404415,3.0,4.0,4.0,0.8164965809277259,3.0,5.0,4.0,0.75,4.0,5.0,3.0,0.9464847243000455,3.0,5.0,4.5,0.7187952884282608,4.0,5.0,5.0,0.7302967433402213,4.0,5.0,5.0,0.727438428093173,4.0,5.0
JEJ02209,자료구조,공과대학,3.0,1.0973263770680939,3.0,4.0,4.0,0.8335940796430428,3.25,5.0,4.0,0.8504872672472201,3.0,5.0,4.0,0.9630440122647732,3.0,5.0,4.0,0.8106685508201006,4.0,5.0,4.0,0.9630440122647733,4.0,5.0,5.0,0.9330352433277146,4.0,5.0
JEJ02211,C언어프로그래밍,공과대학,4.0,1.203443335628631,3.0,5.0,4.0,0.8653140891643935,3.0,5.0,4.0,0.9056473068115286,3.0,5.0,4.0,0.8304547985373996,3.0,4.0,4.0,0.9284766908852591,3.0,5.0,4.0,1.0327160611969715,3.0,5.0,4.0,1.136063551958547,3.0,5.0
JEJ02214,객체지향프로그래밍2,공과대학,4.0,1.0131411680782825,3.0,5.0,4.0,1.0306159867619522,3.0,5.0,4.0,0.9399988742535195,4.0,5.0,4.0,0.8751417118804337,3.0,5.0,4.0,1.1126972805283735,3.0,5.0,4.0,1.145499590645633,3.0,5.0,4.0,1.1655323283657166,3.0,5.0
JEJ02296,컴퓨터하드웨어,공과대학,3.0,1.2893275733489336,2.0,4.0,3.0,0.9956896351084336,3.0,4.0,3.0,0.9848311901632074,3.0,4.5,3.0,0.8823234234995204,3.0,4.0,4.0,0.8538338585840434,3.0,5.0,4.0,1.0676071123014117,3.0,5.0,4.0,1.0390235283539628,3.0,4.5
JEJ02317,컴퓨터아키텍쳐,공과대학,3.0,1.414213562373095,2.0,4.0,4.0,1.1285761872936697,3.0,5.0,3.0,0.910465468000326,3.0,5.0,3.0,1.0,3.0,4.0,4.0,0.812727700887249,3.75,5.0,4.0,0.812727700887249,3.75,5.0,4.0,0.8522416262267903,3.0,5.0
JEJ02323,시스템분석및설계,공과대학,1.5,0.5773502691896257,1.0,2.0,1.5,0.5773502691896257,1.0,2.0,2.0,1.1547005383792515,1.0,3.0,2.0,0.816496580927726,1.75,2.25,3.0,1.0,2.5,3.0,2.0,1.1547005383792515,1.0,3.0,2.0,1.1547005383792515,1.0,3.0
JEJ02402,데이터베이스,공과대학,3.0,1.0982503567738304,3.0,4.0,4.0,0.7656068482934609,3.25,4.0,4.0,0.8009609613073924,3.0,4.0,3.0,0.7971101651494703,3.0,4.0,4.0,0.7114449002936534,4.0,5.0,4.0,0.6939297237750099,4.0,5.0,4.0,0.6748219138295786,4.0,5.0
JEJ02403,컴퓨터 공학특론1,공과대학,3.0,1.632993161855452,2.5,3.5,3.0,1.632993161855452,2.5,3.5,3.5,1.707825127659933,2.5,4.25,3.0,1.632993161855452,2.5,3.5,3.0,1.632993161855452,2.5,3.5,3.5,1.707825127659933,2.5,4.25,3.0,1.632993161855452,2.5,3.5
JEJ02406,운영체제,공과대학,3.0,1.2129568697262456,3.0,4.0,3.0,0.9352607356658148,3.0,4.0,4.0,0.9352607356658147,3.0,4.0,3.0,0.9352607356658148,3.0,4.0,4.0,0.7878385971583354,4.0,4.75,4.0,0.8448627719625691,3.0,4.75,4.0,0.8995528902176073,3.0,5.0
JEJ02410,컴퓨터네트워크,공과대학,3.0,1.1250625608230709,3.0,4.0,4.0,0.967955028364922,3.0,4.0,3.0,1.0939363311896615,3.0,4.0,3.0,0.9012837024557319,3.0,4.0,4.0,0.9570349606549992,3.0,5.0,4.0,0.9538919802105005,3.0,5.0,4.0,0.97568025087728,3.0,5.0
JEJ02415,자기주도학습2,공과대학,3.0,0.6992058987801011,3.0,3.75,4.0,0.6749485577105528,3.0,4.0,3.5,0.8232726023485646,3.0,4.0,3.0,0.6992058987801011,3.0,3.75,4.0,0.8755950357709131,3.0,4.75,4.0,0.8755950357709131,3.0,4.75,4.0,0.7888106377466155,3.0,4.0
JEJ02424,캡스톤디자인,공과대학,3.0,0.9074852129730301,3.0,3.75,4.0,0.8401680504168058,3.0,4.0,4.0,0.8782037520219096,3.0,4.0,4.0,0.9235481451827988,3.0,4.75,4.0,0.9002541398626663,3.0,4.75,4.0,0.9235481451827989,3.0,4.75,4.0,0.9428090415820632,3.0,4.75
JEJ02447,소프트웨어공학,공과대학,3.0,1.0453721970202912,2.0,4.0,4.0,1.1214168527250505,3.0,4.0,3.0,1.0289373747765806,3.0,4.0,3.0,0.8302975005345612,3.0,4.0,4.0,0.9981042636979972,3.0,4.0,4.0,0.9692233691951199,3.0,4.0,3.0,1.0552897060221729,3.0,5.0
JEJ02461,4차산업혁명과기업가정신,공과대학,3.0,0.5773502691896257,3.0,3.0,3.0,0.3779644730092273,3.0,3.0,3.0,0.37796447300922725,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.37796447300922725,3.0,3.0,3.0,0.37796447300922725,3.0,3.0,3.0,0.7559289460184544,3.0,3.0
JEJ02465,블록체인,공과대학,3.0,1.0997835284835873,2.0,3.0,3.0,0.990430401872025,3.0,4.0,3.0,0.990430401872025,3.0,4.0,3.0,1.01418510567422,3.0,3.5,3.0,0.990430401872025,3.0,4.0,3.0,1.0555973258234952,3.0,4.0,3.0,1.0555973258234952,3.0,4.0
JEJ02473,시스템클라우드보안,공과대학,3.0,1.0690449676496976,2.5,3.5,4.0,0.8997354108424372,3.0,4.5,4.0,0.8997354108424375,3.0,4.5,3.0,0.9511897312113419,3.0,4.5,5.0,0.9759000729485332,4.0,5.0,5.0,0.9759000729485332,4.0,5.0,5.0,0.9759000729485332,4.0,5.0
JEJ02800,컴퓨터교육론,공과대학,3.5,0.7071067811865476,3.25,3.75,3.5,0.7071067811865476,3.25,3.75,3.5,0.7071067811865476,3.25,3.75,3.5,0.7071067811865476,3.25,3.75,3.5,0.7071067811865476,3.25,3.75,3.5,0.7071067811865476,3.25,3.75,3.5,0.7071067811865476,3.25,3.75
JEN01368,환경빅데이터,공과대학,4.0,0.8819171036881968,3.0,4.0,4.0,0.49999999999999994,4.0,5.0,4.0,0.7817359599705717,3.0,4.0,4.0,0.6666666666666666,3.0,4.0,4.0,0.5270462766947298,4.0,5.0,4.0,0.5270462766947298,4.0,5.0,4.0,0.6666666666666666,4.0,5.0
JEN02203,환경화학,공과대학,3.0,0.9206622874969125,3.0,4.0,4.0,0.768424485864545,4.0,5.0,4.0,0.7684244858645451,4.0,5.0,4.0,0.8135752957807666,3.0,4.0,4.0,0.749603069567329,4.0,5.0,5.0,0.8106434833777776,4.0,5.0,5.0,0.7958224257542214,4.0,5.0
